Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12560,MS,Natural Gas Weight Exemption,"A vehicle powered by compressed natural gas or liquified natural gas may
exceed the state's gross vehicle weight limits by up to 2,000 pounds on
all interstate highways.

(Reference [Mississippi Code 63-5-33(7)](http://www.lexisnexis.com/hottopics/mscode/))",2020-06-25 00:00:00 UTC,,FALSE,45,State Incentives,,2021-04-12 15:22:50 UTC,,,,,NG,EXEM,,FLEET|GOV|IND,http://www.legislature.ms.gov/|http://www.lexisnexis.com/hottopics/mscode/
12561,VA,Zero Emission Vehicle (ZEV) Sales Requirement and Low-Emission Vehicle (LEV) Standards,"The Virginia Air Pollution Control Board has adopted the California
motor vehicle emissions and compliance requirements specified in Title
13 of the [California Code of Regulations](https://oal.ca.gov/).
Beginning January 1, 2024, these regulations apply to all passenger
cars, light-duty trucks, and medium-duty vehicles. Manufacturers must
meet the [greenhouse gas emissions
standard](https://www.afdc.energy.gov/laws/6493) and the [ZEV production
and sales requirements](https://www.afdc.energy.gov/laws/4249).

(Reference [Virginia Code 10.1-1307.04](http://law.lis.virginia.gov/))",2021-03-18 00:00:00 UTC,2021-12-03 00:00:00 UTC,FALSE,28,Laws and Regulations,,2021-04-13 12:50:37 UTC,,,,,ELEC|HY|OTHER|PHEV,,AIRQEMISSIONS,MAN|GOV,http://law.lis.virginia.gov/|http://law.lis.virginia.gov/
12562,ME,Electric Vehicle (EV) Deployment and Emissions Reduction Roadmap,"The Governor's Energy Office and the Governor's Office of Policy
Innovation and the Future published the [Maine Clean Transportation
Roadmap](https://www.maine.gov/future/sites/maine.gov.future/files/inline-files/Maine%20Clean%20Transportation%20Roadmap.pdf)
(Roadmap) in December 2021. The Roadmap identifies policies, programs,
and regulatory changes needed to accelerate widespread adoption of EVs
and other clean transportation technologies to meet Maine's
[transportation emission reductions](https://afdc.energy.gov/laws/12563)
and [EV deployment goals](https://afdc.energy.gov/laws/12980). The
Roadmap also includes recommendations to accelerate the EV market in
Maine by increasing EV charging station deployment, evaluating the
impact of EVs on electric utilities and the grid, and prioritizing
equitable adoption of EVs.

(Reference [Executive Order 36, 2021](https://www.maine.gov/governor/mills/official_documents))",2019-06-26 00:00:00 UTC,,FALSE,29,Laws and Regulations,,2021-04-29 17:50:57 UTC,,,,,ELEC|PHEV,,AIRQEMISSIONS|CCEINIT,GOV|OTHER,https://www.maine.gov/governor/mills/official_documents
12563,ME,Electric Vehicle (EV) Deployment Support and Emissions Reduction Roadmap,"Maine must limit greenhouse gas (GHG) emissions to achieve the following
reduction goals:

-   By January 1, 2030, reduce overall GHG emissions in the state to 45%
    below 1990 levels;
-   By January 1, 2040, be on an annual trajectory to achieve the 2050
    annual emissions level;
-   By January 1, 2045, achieve net-zero GHG emissions; and
-   By January 1, 2050, reduce overall GHG emissions to 80% below 1990
    levels. The Maine Department of Environmental Protection adopted
    rules to track gross and net annual GHG emissions.

The Maine Climate Council released [Maine Won't
Wait](https://climatecouncil.maine.gov/future/sites/maine.gov.future/files/inline-files/MaineWontWait_December2020.pdf)
in December 2020, establishing a framework and identifying strategies to
meet emissions reductions goals, including increasing vehicle
efficiency, EV deployment, alternative fuel use, and reducing vehicle
miles traveled. For more information, see the [Maine Climate
Council](https://climatecouncil.maine.gov/) website.

(Reference [Title 38, Section 576-A and 577-A ](http://legislature.maine.gov/) and [House Bill 1429, 2022](https://legislature.maine.gov/))",2021-03-30 00:00:00 UTC,,FALSE,28,Laws and Regulations,,2021-04-29 19:20:30 UTC,,,,,OTHER,,AIRQEMISSIONS,GOV|OTHER,http://legislature.maine.gov/|https://legislature.maine.gov/
12564,ME,Recognition Program for Electric Vehicles (EVs),"The Governor's Energy Office and the Efficiency Maine Trust will launch
a clean vehicle recognition program. This program will recognize leading
Maine dealerships, businesses, local governments, and other entities
that are advancing achievement of Maine's transportation targets through
EV sales, EV charging infrastructure, fleet conversions, and educational
programming.

(Reference [Executive Order 36, 2021](https://www.maine.gov/governor/mills/official_documents))",2021-03-30 00:00:00 UTC,,FALSE,30,Laws and Regulations,,2021-04-29 19:22:06 UTC,,,,,ELEC|PHEV,,OTHER,GOV|OTHER,https://www.maine.gov/governor/mills/official_documents
12565,MA,State Emissions Reductions Requirements,"Building upon the framework in the [Massachusetts 2050 Decarbonization
Roadmap
Report](https://www.mass.gov/doc/ma-2050-decarbonization-roadmap/download),
the Massachusetts Executive Office of Energy and Environmental Affairs
(EEA) and Massachusetts Department of Energy Resources (DOER) must adopt
a statewide greenhouse gas (GHG) emissions limit that achieves net zero
statewide GHG emissions by 2050, or at least 85% below the 1990 level.
By 2025, and every five years thereafter until 2050, EEA and DOER must
set interim statewide GHG emissions limit, accompanied by a roadmap to
achieve that limit. EEA and DOER must also set numerical benchmarks to
track the adoption of electric vehicles.

(Reference [Massachusetts General Laws Chapter 21N, Section 3](https://malegislature.gov/) and [ Massachusetts Session Laws Chapter 8, Section 5, 2021](https://malegislature.gov/Laws/SessionLaws))",2021-03-26 00:00:00 UTC,,FALSE,23,Laws and Regulations,,2021-04-29 19:31:47 UTC,,,,,OTHER,,AIRQEMISSIONS,GOV|OTHER,https://malegislature.gov/|https://malegislature.gov/|https://malegislature.gov/Laws/SessionLaws
12566,CA,Electric Vehicle (EV) Charging Station Rebate – Inland Counties ,"The Inland Counties Incentive Project, funded by the California Energy
Commission as part of the California Electric Vehicle Infrastructure
Project (CALeVIP), offers rebates in the following amounts for
installations at new, replacement, or make-ready sites:

  Project Type                                                                         Maximum Rebate - in disadvantaged communities (DACs)                    Maximum Rebate - outside DACs
  ------------------------------------------------------------------------------------ ----------------------------------------------------------------------- -------------------------------------------------------
  Direct Current Fast Charging (DCFC) Stations between 50 kilowatt (kW) and 99.99 kW   Up to \$40,000 per EV charging station or 75% of total project costs    Up to \$60,000 per port or 75% of total project costs
  DCFC stations greater than 100 kW                                                    Up to \$80,000 per EV charging station, or 75% of total project costs   Up to \$60,000 per port or 75% of total project costs
  Level 2 EV Charging Station                                                          Up to \$4,000 per port or 75% of total project costs                    Up to \$3,500 per port or 75% of total project costs
  Level 2 EV Charging Station (multi-unit dwelling)                                    Up to \$6,000 per port or 75% of total project costs                    Up to \$5,500 per port or 75% of total project costs

Rebates are available on a first-come, first-served basis, and
applicants must reserve rebates prior to purchasing and installing EV
charging stations. Eligible applicants include businesses, nonprofit
organizations California Native American Tribes listed with the Native
American Heritage Commission, or government entities. Qualifying
installation sites must be located in Butte, El Dorado, Imperial, Kings,
Merced, Napa, Nevada, Placer, Solano, Stanislaus, Sutter, Tulare, or
Yolo County. DCFC station installations must be publicly accessible 24
hours a day. Additional site requirements apply. For more information,
including funding availability, see the [Inland Counties Incentive
Project](https://calevip.org/incentive-project/inland-counties?utm_source=CALeVIP&utm_medium=email&utm_campaign=icip&utm_content=webinar-requirements&mkt_tok=MTU3LUlMSC0wMjkAAAF8mltlItJDP9Tnp90ZuWazzbSAi-0jlvCK0dMFg84lLGLlCXygTmX6B-Iuv3-HP_wJ_T3oRTy7L66n3JvuqmQtn9Rh8MbZK8wA3lnn7RNm)
website.
",,,FALSE,65,State Incentives,,2021-05-03 16:27:26 UTC,,,,,ELEC|PHEV,RBATE,,FLEET|GOV|MUD|OTHER,
12567,IL,Electric Vehicle (EV) Parking Space Regulation ,"An individual may not park a motor vehicle within any parking space
specifically designated for parking and charging EVs unless the motor
vehicle is a EV. Violators may be subject to a fine of up to \$100, in
addition to costs associated with the removal of the vehicle from the
parking spot.

(Reference [625 Illinois Compiled Statutes 5/11-1308](http://www.ilga.gov/legislation/ilcs/ilcs.asp))",2016-01-01 00:00:00 UTC,,FALSE,82,Laws and Regulations,,2021-05-04 19:28:14 UTC,,,,,ELEC|PHEV,,OTHER,FLEET|GOV|IND,http://www.ilga.gov/legislation/ilcs/ilcs.asp
12568,WA,Low Carbon Fuel Standard,"The Washington Department of Ecology will develop rules to establish a
Clean Fuels Program (Program) that reduces the overall carbon intensity
of transportation fuels used in the state by 20% below 2017 levels by
2035. The Program standards must be based on the carbon intensity of
gasoline, gasoline substitutes, diesel, and diesel substitutes. The
Program must go into effect no later than January 1, 2023. (Reference
[House Bill](https://leg.wa.gov/) 1091, 2021)
",2021-04-28 00:00:00 UTC,,FALSE,74,Laws and Regulations,,2021-05-04 19:35:04 UTC,,,,,BIOD|ETH|HY|NG,,REQ|AIRQEMISSIONS|CCEINIT,AFP,
12569,NJ,Electric Vehicle (EV) Charging Station Policies for Condominiums,"Condominium associations may not prohibit or restrict the installation
or use of EV charging stations in a homeowner's designated parking
space. Condominium associations may put reasonable restrictions on EV
charging stations, but the policies may not significantly increase the
cost of the EV charging station or prohibit installation. Homeowners
must comply with applicable health and safety codes and architectural
standards, engage a licensed installation contractor, and provide a
certificate of insurance. The homeowner is responsible for the cost of
the installation, operation, maintenance, repair, removal, or
replacement of the station in their parking space, as well as any
resulting damage to the EV charging station or surrounding area.

(Reference [New Jersey Statutes 45:22A-43 and 45:22A-48.4](https://www.njleg.state.nj.us/))",2020-10-19 00:00:00 UTC,,FALSE,9,Laws and Regulations,,2021-05-10 19:00:12 UTC,,,,,ELEC|PHEV,,RTC,MUD|IND,https://www.njleg.state.nj.us/|https://www.njleg.state.nj.us/
12570,NJ,Residential Electric Vehicle (EV) Charging Station Installation Policies,"A developer of a single-family residence that includes a designated
parking space must offer to install an EV charging station at the
residence of the prospective owner unless the installation of the EV
charging station is already included in the sale of the unit. The New
Jersey Department of Community Affairs, New Jersey Department of
Environmental Protection, and New Jersey Board of Public Utilities must
provide information to developers and prospective owners on the
environmental benefits and potential energy cost savings associated with
EV charging stations, and available incentives.

(Reference [New Jersey Statutes 52:27D-141.11](https://www.njleg.state.nj.us/))",2020-09-14 00:00:00 UTC,,FALSE,11,Laws and Regulations,,2021-05-10 19:02:37 UTC,,,,,ELEC|PHEV,,OTHER,STATION|OTHER,https://www.njleg.state.nj.us/|https://www.njleg.state.nj.us/
12571,AK,Residential Electric Vehicle (EV) Charging Station Credit – Chugach Electric Association (CEA),"CEA provides eligible residential customers a \$200 bill credit per
residential EV charging station, up to two per household, for sharing
information on EVs, EV charging stations, and average miles driven per
year. For more information, including eligibility requirements, see the
CEA [Electric
Vehicles](https://www.chugachelectric.com/energy-solutions/electric-vehicles)
page.
",,,FALSE,15,Utility/Private Incentives,,2021-05-11 17:12:30 UTC,,,,Vehicle Purchase and Infrastructure Development Incentives,ELEC|PHEV,RBATE,,IND,
